link,category,title,total_time,yields,ingredients,instructions,image,nutrients,dish,author
https://www.ah.nl/allerhande/recept/R-R882612/risotto-met-knolselderij-wortel-en-salie,vegetarisch,"Risotto met knolselderij, wortel en salie",30,4 serving(s),knolselderij bospeen salieblaadje tuinerwten knoflook olijfolie risottorijst groentebouillon tablet kaas roomboter,"Schil de knolselderij. Snijd eerst in plakken, dan in repen van 2 cm en tot slot in schuine stukjes van 1 cm.
Schrap de wortels en snijd in schuine stukjes van 1 cm. Halveer de citroen.
Doe de knolselderij, wortel en citroen in een ruime pan en voeg zo veel water toe dat de groenten net onder staan.
Bind de salie samen met keukentouw en doe in de pan. Kook de groenten in 15 min. beetgaar. Kook de laatste 3 min. de tuinerwten mee.
Snijd ondertussen de salie en de knoflook fijn.
Verhit de olie in een pan met dikke bodem. Bak de fijngesneden salie en knoflook 2 min. Bak de rijst 1 min. mee.
Voeg een scheut bouillon toe en roer totdat deze is opgenomen. Voeg dan weer een scheut toe. Ga zo door tot de risotto gaar is. Dit duurt ca. 20 min.
Giet ondertussen de groenten af en neem de citroen en de salie eruit. Schep de groenten met de boter en kaas door de risotto.
Breng op smaak met peper en eventueel zout. Doe de deksel op de pan en laat 3 min. staan, van het vuur af.
Verhit ondertussen de rest van de olie en bak de rest van de salieblaadjes in 3 min. knapperig. Garneer de risotto met de gebakken salie.",https://static.ah.nl/static/recepten/img_047707_2048x1496_JPG.jpg,"{'calories': '645 kcal', 'fatContent': '32 g vet', 'saturatedFatContent': '9 g waarvan verzadigd', 'carbohydrateContent': '73 g koolhydraten', 'proteinContent': '13 g eiwit'}",risotto,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R882590/paddenstoelenlasagne,vegetarisch,Paddenstoelenlasagne,50,4 serving(s),knoflook champignons olijfolie basis pastasaus kruiden lasagnebladen crème kaas,"Verwarm de oven voor op 180 ºC.
Snijd de knoflook fijn.
Maak de champignons en paddenstoelen schoon met keukenpapier en snijd in plakjes. Vet de ovenschaal in met de olie.
Verhit de olie in een koekenpan. Bak de paddenstoelen en de champignons 4 min.
Schep ⅔ van de knoflook in de pan en bak 1 min. mee. Breng op smaak met peper.
Schenk een dun laagje pastasaus in de ingevette ovenschaal. Leg er 2-3 lasagnebladen op.
Verdeel er wat paddenstoelen en enkele lepels saus over. Dek af met 2-3 lasagnebladen.
Maak meer lagen met de rest van de paddenstoelen en saus. Eindig met een laag lasagnebladen en saus.
Meng de crème fraîche met de kaas en de rest van de knoflook. Schep op de lasagne en strijk uit. Bestrooi met peper.
Bak in de oven in ca. 30 min. goudbruin en gaar.",https://static.ah.nl/static/recepten/img_008817_2048x1496_JPG.jpg,"{'calories': '465 kcal', 'fatContent': '17 g vet', 'saturatedFatContent': '7 g waarvan verzadigd', 'carbohydrateContent': '57 g koolhydraten', 'proteinContent': '19 g eiwit'}",lasagne,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R870006/groentestoof-met-parelcouscous,vegetarisch,Groentestoof met parelcouscous,30,4 serving(s),aubergine sjalotten olijfolie kaneelstokje komijn kraanwater dadels pit cherrytomaten kikkererwten blik parel amandelen,"Snijd de aubergine in de lengte in kwarten en snijd de kwarten in stukken van 2 cm. Snijd de sjalotten in kwarten.
Snijd de courgette in halve plakken.
Verhit de olie in een braadpan en bak de aubergine 4 min. op hoog vuur. Bak de sjalotten 2 min. mee.
Voeg de courgette, het kaneelstokje, de komijn, tomatensaus en het water toe.
Breng op smaak met peper en zout en laat 10 min. stoven.
Halveer de dadels en voeg deze toe. Laat de kikkererwten uitlekken en voeg deze samen met de cherrytomaten toe en stoof nog 10 min.
Bereid ondertussen de parelcouscous volgens de aanwijzingen op de verpakking. Proef de stoof en breng indien nodig verder op smaak met peper en zout.
Schep in een mooie schaal. Hak de amandelen en strooi deze erover. Serveer de couscous er apart bij.",https://static.ah.nl/static/recepten/img_048507_2048x1496_JPG.jpg,"{'calories': '720 kcal', 'fatContent': '22 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '106 g koolhydraten', 'proteinContent': '18 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R861200/spinaziecurry,vegetarisch,Spinaziecurry,25,4 serving(s),spelt-quinoa zonnebloemolie tomaten bladspinazie kikkererwten blik,"Kook de rijst volgens de aanwijzingen op de verpakking.
Dep ondertussen de tofu droog met keukenpapier en snijd in blokjes van 1 cm.
Verhit de olie in een wok en bak de tofu met zout op hoog vuur in 3 min. goudbruin.
Snijd de ui in halve ringen. Snijd de tomaten in parten.
Voeg de ui en tomaat toe aan de tofu en bak 3 min. mee.
Voeg de spinazie toe.
Voeg de kikkererwten en Tikka Masalasaus toe en breng op smaak met peper en zout. Warm nog 3 min. door.
Verdeel de rijst over diepe borden en schep de curry erop.",https://static.ah.nl/static/recepten/img_008650_2048x1496_JPG.jpg,"{'calories': '635 kcal', 'fatContent': '24 g vet', 'saturatedFatContent': '5 g waarvan verzadigd', 'carbohydrateContent': '71 g koolhydraten', 'proteinContent': '28 g eiwit'}",curry,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R861154/penne-arrabbiata-met-aubergine,vegetarisch,Penne arrabbiata met aubergine,30,4 serving(s),aubergines olijfolie knoflook peper pakjes tomatenblokjes bakje basilicum,,https://static.ah.nl/static/recepten/img_056513_2048x1496_JPG.jpg,"{'calories': '620 kcal', 'fatContent': '32 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '67 g koolhydraten', 'proteinContent': '13 g eiwit'}",penne,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R853380/vega-bonensoep,vegetarisch,Vega-bonensoep,25,4 serving(s),stuks winterpeen preien aardappelen boter uien groentebouillontabletten blik bonen schaal spekreepjes,,https://static.ah.nl/static/recepten/img_008586_2048x1496_JPG.jpg,"{'calories': '420 kcal', 'fatContent': '17 g vet', 'saturatedFatContent': '', 'carbohydrateContent': '40 g koolhydraten', 'proteinContent': '19 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R853206/pompoenstamppot,vegetarisch,Pompoenstamppot,55,4 serving(s),pompoen olijfolie kg aardappelen groenteballetjes kikkererwten blik crème,"Verwarm de oven voor op 200 °C.
Snijd de pompoen in parten. Verwijder de zaden en de draderige binnenkant en snijd met een scherp mes de schil eraf. Snijd in blokjes van 2 x 2 cm.
Verdeel over een met bakpapier beklede bakplaat. Verdeel het karwijzaad, de olie, peper en zout erover. Bak ca. 25 min. in de oven.
Schil ondertussen de aardappelen en snijd ze in stukken. Kook ze in water met zout in 20 min. gaar.
Verhit de olie en bak de balletjes 5 min. Laat de kikkererwten uitlekken en verwarm ze in een steelpan.
Giet de aardappelen af en stamp ze fijn met de pureestamper.
Stamp de helft van de kikkererwten, de helft van de pompoenblokjes en de crème fraîche erdoor.
Schep de rest van de pompoen en de kikkererwten erdoor. Breng op smaak met peper en zout. Serveer met de balletjes.",https://static.ah.nl/static/recepten/img_048624_2048x1496_JPG.jpg,"{'calories': '730 kcal', 'fatContent': '37 g vet', 'saturatedFatContent': '13 g waarvan verzadigd', 'carbohydrateContent': '62 g koolhydraten', 'proteinContent': '30 g eiwit'}",stamppot,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R845654/pasta-met-kikkererwten,vegetarisch,Pasta met kikkererwten,25,4 serving(s),rigatoni aubergine olijfolie stukjes rozemarijn tomatenblokjes kikkererwten blik,"Kook de pasta volgens de aanwijzingen op de verpakking beetgaar in water met zout.
Snijd ondertussen de aubergine en de courgette in blokjes.
Verhit de olie in een koekenpan en bak de Tivall gegrilde stukjes 2 min. op middelhoog vuur.
Bak de aubergine 5 min. mee. Voeg de courgette en rozemarijn toe en bak nog 2 min.
Schenk de tomatenblokjes in de pan. Laat de kikkererwten uitlekken. Voeg de kikkererwten toe en verwarm de saus 8 min.
Breng op smaak met peper en eventueel zout. Giet de pasta af en schep door de groenten. Verdeel de pasta over de borden.",https://static.ah.nl/static/recepten/img_057271_2048x1496_JPG.jpg,"{'calories': '570 kcal', 'fatContent': '13 g vet', 'saturatedFatContent': '2 g waarvan verzadigd', 'carbohydrateContent': '80 g koolhydraten', 'proteinContent': '27 g eiwit'}",pasta,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R831016/chinese-omelet-met-roerbakgroenten,vegetarisch,Chinese omelet met roerbakgroenten,15,4 serving(s),eieren zonnebloemolie wokgroente paprika gembersiroop,"Klop de eieren met peper en zout los in een kom.
Verhit in 2 grote koekenpannen elk wat olie. Verdeel het ei over de pannen en bak op middelhoog vuur in 5 min. 2 omeletten.
Keer ze halverwege. Leg de omeletten op een bord en houd warm onder aluminiumfolie.
Verhit de olie in een koekenpan. Roerbak de groenten 5 min. samen met de ketjap en peper en zout.
Verwarm ondertussen in een steelpan de tomato frito met de gembersiroop.
Halveer de omeletten en leg op de borden een ½ omelet. Verdeel de groenten erover en klap de omelet dubbel. Serveer met de zoete tomatensaus.",https://static.ah.nl/static/recepten/img_049005_2048x1496_JPG.jpg,"{'calories': '455 kcal', 'fatContent': '27 g vet', 'saturatedFatContent': '5 g waarvan verzadigd', 'carbohydrateContent': '32 g koolhydraten', 'proteinContent': '17 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R824462/italiaanse-citroenpasta,vegetarisch,Italiaanse citroenpasta,25,4 serving(s),knoflook slagroom olijfolie worstjes,"Kook de pasta volgens de aanwijzingen op de verpakking beetgaar.
Rasp ondertussen de gele schil van de citroen en pers de vrucht uit.
Pers de knoflook. Breng de slagroom in een steelpan met de knoflook en het citroenrasp tegen de kook aan.
Laat de slagroom op laag vuur 8 min. trekken. Breng op smaak met peper en zout.
Snijd de courgette en de worstjes in stukjes. Verhit de olie in een hapjespan en bak de courgette in 4 min. beetgaar.
Voeg de worst toe en verwarm 1 min. Giet de pasta af.
Schep de pasta met de citroenroom door de courgette. Breng op smaak met peper en zout en citroensap.",https://static.ah.nl/static/recepten/img_008272_2048x1496_JPG.jpg,"{'calories': '845 kcal', 'fatContent': '52 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '65 g koolhydraten', 'proteinContent': '28 g eiwit'}",pasta,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R824442/pastasalade-met-kaas-en-tuinbonen,vegetarisch,Pastasalade met kaas en tuinbonen,35,4 serving(s),pak tuinbonen potje artisjokharten uien suiker potje olijven zakje bosui geitenkaas,,https://static.ah.nl/static/recepten/img_008282_2048x1496_JPG.jpg,"{'calories': '605 kcal', 'fatContent': '27 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '68 g koolhydraten', 'proteinContent': '20 g eiwit'}",pasta,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R818490/pittige-vegawraps,vegetarisch,Pittige vegawraps,25,4 serving(s),zonnebloemolie crispy mais stukjes meergranen tortillawraps tomaten krop krop ijsbergsla salsa,"Snipper de ui.
Verhit de olie in een wok en roerbak de ui 2 min.
Laat de mais uitlekken. Voeg de gegrilde stukjes en de mais toe en roerbak nog 4 min.
Verwarm de wraps volgens de aanwijzingen op de verpakking in de magnetron.
Snijd de tomaten in halve plakjes. Snijd de ijsbergsla in reepjes.
Bestrijk elke wrap met 1 el salsa. Verdeel de plakjes tomaat en de ijsbergsla erover.
Verdeel het wokmengsel erover en rol de wraps op. Verdeel de wraps over de borden en serveer de rest van de saus er apart bij.",https://static.ah.nl/static/recepten/img_048623_2048x1496_JPG.jpg,"{'calories': '580 kcal', 'fatContent': '21 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '66 g koolhydraten', 'proteinContent': '29 g eiwit'}",wrap,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R818428/lentecouscous-met-geitenkaas,vegetarisch,Lentecouscous met geitenkaas,25,4 serving(s),komijn geelwortel kurkuma water doperwten abrikozen pit munt limoen olijfolie geitenkaas,"Doe de couscous in een ruime schaal en meng er het zout, de komijn en geelwortel door.
Schenk er het kokende water bij en laat 10 min. staan. Roer los met een vork.
Kook ondertussen de doperwtjes in 4 min. beetgaar. Giet af en voeg toe aan de couscous.
Snijd de abrikozen in kleine stukjes en de munt fijn. Voeg de abrikozen samen met de munt toe.
Pers de limoen uit en voeg het limoensap en de olie toe en schep om. Breng op smaak met peper en zout.
Verkruimel de geitenkaas over de couscous en serveer.",https://static.ah.nl/static/recepten/img_008187_2048x1496_JPG.jpg,"{'calories': '775 kcal', 'fatContent': '25 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '106 g koolhydraten', 'proteinContent': '22 g eiwit'}",couscous,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R818372/rijkbelegde-groenteburger,vegetarisch,Rijkbelegde groenteburger,25,4 serving(s),komkommer wijnazijn takjes selderij peper yoghurt vet groenteburgers olijfolie meergranen kropsla ui trostomaten bakje tuinkers,"Snijd de komkommer in dunne halve plakjes en doe in een schaal. Bestrooi met wat zout.
Breng de azijn in een steelpan aan de kook en schenk over de komkommer. Schep om en laat 15 min. onafgedekt staan.
Snijd de selderij fijn en de augurk in kleine blokjes en meng met de yoghurt. Houd apart.
Verhit de grillpan. Bestrijk de groenteburgers met de olie en gril ze 4 min. Keer regelmatig.
Laat de komkommer uitlekken en meng met het yoghurtmengsel. Breng op smaak met peper en zout.
Snijd de broodjes horizontaal doormidden.
Snijd de ui in dunne ringen en de tomaat in plakjes. Beleg de 4 onderste helften met een burger, wat sla, komkommermengsel uiringen en de tomaat.
Bestrooi met de tuinkers en leg de andere helften van de broodjes erop. Verdeel over 4 borden en serveer direct.",https://static.ah.nl/static/recepten/img_008203_2048x1496_JPG.jpg,"{'calories': '465 kcal', 'fatContent': '19 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '44 g koolhydraten', 'proteinContent': '25 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R804296/eieren-in-gele-currysaus,vegetarisch,Eieren in gele currysaus,30,4 serving(s),pandanrijst henneneitjes amandelschaafsel cm knoflook struik peper zonnebloemolie mespunt gemalen kaneel kokosmelk,"Kook de rijst volgens de aanwijzingen op de verpakking. Kook de eitjes in 7 min. hard. Laat schrikken onder koud stromend water en pel ze.
Rooster het amandelschaafsel in een koekenpan zonder boter of olie in 3 min. goudbruin en laat afkoelen op een bord.
Schil en rasp de gember. Snijd de knoflook fijn en de paksoi in reepjes.
Snijd het steeltje van de rode peper. Halveer de peper in de lengte en verwijder met een scherp mesje de zaadlijsten. Snijd de peper in dunne reepjes.
Verhit de olie in een hapjespan en bak de gember, peper, knoflook, kurkuma en kaneel 4 min.
Voeg de kokosmelk en het bouillontablet toe. Breng aan de kook. Laat 10 min. zacht koken. Halveer de eitjes en leg in de saus.
Verhit de olie in een wok. Roerbak de paksoi 3 min. en breng op smaak met peper en zout.
Verdeel de curry over kommen en serveer met de rijst en paksoi. Bestrooi met amandelschaafsel.",https://static.ah.nl/static/recepten/img_106537_2048x1496_JPG.jpg,"{'calories': '815 kcal', 'fatContent': '50 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '67 g koolhydraten', 'proteinContent': '22 g eiwit'}",curry,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R804254/preirisotto-met-geitenkaas,vegetarisch,Preirisotto met geitenkaas,25,2 serving(s),preien olijfolie risottorijst groentebouillon tablet geitenkaas tijm peterselie,"Was de prei en snijd in ringen. Verhit de olie in een hapjespan en bak de prei 2 min.
Voeg de rijst toe en bak 2 min. mee tot de korrels glazig zijn.
Voeg de helft van de bouillon toe en roer tot deze is opgenomen. Voeg de rest van de bouillon toe en kook de rijst in 15-20 min. zachtjes gaar.
Neem de pan van het vuur. Snijd de geitenkaas in blokjes. Schep de geitenkaas en de tijm door de risotto, voeg peper toe en schep in diepe borden.
Snijd de blaadjes van de peterselie fijn en bestrooi de risotto ermee.",https://static.ah.nl/static/recepten/img_050255_2048x1496_JPG.jpg,"{'calories': '555 kcal', 'fatContent': '23 g vet', 'saturatedFatContent': '10 g waarvan verzadigd', 'carbohydrateContent': '67 g koolhydraten', 'proteinContent': '17 g eiwit'}",risotto,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R793716/noedelsoep-met-paksoi-en-ei,vegetarisch,Noedelsoep met paksoi en ei,20,4 serving(s),eieren olie knoflook ui oelek groentebouillontabletten pak miehoen blikje bamboescheuten struik bakje koriander uitjes,,https://static.ah.nl/static/recepten/img_007997_2048x1496_JPG.jpg,"{'calories': '455 kcal', 'fatContent': '16 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '60 g koolhydraten', 'proteinContent': '14 g eiwit'}",noedels,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R793666/noedels-met-prei-en-aardappel,vegetarisch,Noedels met prei en aardappel,30,4 serving(s),aardappelen eieren prei zonnebloemolie kerriepoeder groentebouillon pak tuinerwten pak eiernoedels,,https://static.ah.nl/static/recepten/img_007952_2048x1496_JPG.jpg,"{'calories': '555 kcal', 'fatContent': '22 g vet', 'saturatedFatContent': '', 'carbohydrateContent': '68 g koolhydraten', 'proteinContent': '18 g eiwit'}",noedels,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R793652/penne-alla-vegetariana,vegetarisch,Penne alla vegetariana,30,4 serving(s),uien knoflook olijfolie kruiden winterpeen bleekselderij tomatenblokjes,"Snipper de ui en snijd de knoflook fijn. Verhit de olie in een hapjespan en fruit de ui en knoflook 3 min.
Snijd de winterpeen en de bleekselderij in plakjes. Voeg de kruiden, peen en bleekselderij toe en bak 5 min. mee.
Doe de tomatenblokjes erbij en breng aan de kook. Laat op laag vuur met de deksel op de pan 10 min. koken. Breng op smaak met peper en zout.
Kook ondertussen de penne volgens de aanwijzingen op de verpakking beetgaar, maar trek 1 min. van de kooktijd af.
Giet de pasta af en schep door de saus. Bak 1 min. mee. Verdeel vervolgens over de borden.",https://static.ah.nl/static/recepten/img_008023_2048x1496_JPG.jpg,"{'calories': '475 kcal', 'fatContent': '17 g vet', 'saturatedFatContent': '0 g waarvan verzadigd', 'carbohydrateContent': '61 g koolhydraten', 'proteinContent': '12 g eiwit'}",penne,Albert Heijn
